-5.000000000000000000e-01,5.000000000000000000e-01,3.392749319589027923e-01,-5.000000000000000000e-01,1.034116931134143824e+00,8.960714953717914266e-01,7.295579225101527232e-01,-5.000000000000000000e-01,5.000000000000000000e-01,3.731458431622325378e-01,-5.000000000000000000e-01,8.941662994632757488e-01,8.779341561350130219e-01,8.613831109458014446e-01,-5.000000000000000000e-01,4.072765503303916734e-01,5.000000000000000000e-01,-5.000000000000000000e-01,7.398366163896625824e-01,8.911911534427741088e-01,1.018882995368743272e+00,-5.000000000000000000e-01,3.227484390727430874e-01,5.000000000000000000e-01,-5.000000000000000000e-01,8.099452196300058748e-01,9.158294393588599647e-01,1.008920497982073616e+00,-5.000000000000000000e-01
-1.566838747462268033e-01,-8.832264027515875915e-01,-1.000000000000000000e+00,-3.902310692430516204e-01,7.243701241589751705e-01,0.000000000000000000e+00,8.737518685919094530e-01,-1.039576224759386491e-01,-8.991291822442220028e-01,-1.000000000000000000e+00,-3.056992579874947547e-01,8.029021329330939816e-01,0.000000000000000000e+00,8.186762041185305927e-01,-2.726796791932949438e-01,-1.000000000000000000e+00,-9.256680345860970327e-01,-1.240157483654888981e-01,8.699021097033071692e-01,0.000000000000000000e+00,7.339020345609010842e-01,-3.907814989764639702e-01,-1.000000000000000000e+00,-8.687509752386926021e-01,-1.282834494538492853e-01,8.416884462392645316e-01,0.000000000000000000e+00,7.399938224221438432e-01,-3.064492199783794835e-01
